0.707008,0.433377,0.182207,0.056926,0.289842,0.024305,0.306473,0.218238,0.221938,0.014033,0.000000,0.145921,0.195329,0.435695,0.027490,0.019455,0.557219,0.089994,0.011208,0.292212,0.430764,0.716704,0.022553,0.248537,0.196925,0.207968,0.016667,0.082241,0.122273,0.077891,0.004155,0.428737,0.395782,0.101270,0.085476,0.089670,0.252998,0.215578,0.035460,0.264811,0.201429,0.022454,0.017238,0.064495,0.031614,0.133804,0.211214,0.231835,0.413410,0.405231,0.195379,0.281313,0.008377,0.128407,0.242418,0.052273,0.024874,0.149681,0.162998,0.006348,0.029702,0.072746,0.128347,0.283355,0.210356,0.272452,0.026224,0.053847,0.236187,0.126532,0.065458,0.240761,0.057104,0.268616,0.184597,0.149094,0.711145,0.174833,0.239821,0.241107,0.030885,0.134295
0.561822,0.287593,0.036749,0.089623,0.144138,0.170166,0.160940,0.072340,0.076599,0.151560,0.145921,0.000000,0.049418,0.290403,0.121514,0.127027,0.411695,0.233593,0.157051,0.146987,0.284861,0.571059,0.167639,0.394450,0.058784,0.062511,0.133671,0.064940,0.025201,0.223687,0.150012,0.283080,0.250262,0.247125,0.060955,0.056480,0.107483,0.070498,0.181248,0.119161,0.055893,0.167717,0.128767,0.081494,0.114612,0.025392,0.066886,0.377709,0.269053,0.259421,0.050211,0.136298,0.153794,0.018104,0.096637,0.198014,0.121345,0.005290,0.022986,0.152155,0.175523,0.073365,0.017731,0.429228,0.356233,0.126596,0.172033,0.093816,0.382050,0.272436,0.211331,0.386655,0.202853,0.122821,0.039178,0.015509,0.565338,0.320692,0.095408,0.095637,0.176760,0.012109
0.512784,0.238280,0.014829,0.138959,0.094981,0.219577,0.111926,0.023019,0.028863,0.200845,0.195329,0.049418,0.000000,0.241409,0.170782,0.176419,0.362513,0.282779,0.206465,0.098329,0.235467,0.521794,0.217028,0.443862,0.034086,0.015563,0.182983,0.114066,0.073776,0.273092,0.199422,0.233857,0.201146,0.296526,0.110243,0.105832,0.058711,0.023967,0.230657,0.070142,0.009933,0.217113,0.178182,0.130898,0.164008,0.066797,0.023292,0.427108,0.220690,0.210099,0.010297,0.087931,0.203205,0.067162,0.047498,0.247427,0.170744,0.045866,0.037013,0.201567,0.224933,0.122745,0.067054,0.478624,0.405632,0.077277,0.221442,0.143025,0.431446,0.321843,0.260736,0.436056,0.252250,0.073587,0.013034,0.049553,0.515991,0.370090,0.048714,0.047068,0.226171,0.061183
0.271420,0.017863,0.253742,0.378835,0.146458,0.459953,0.129495,0.218415,0.213882,0.439972,0.435695,0.290403,0.241409,0.000000,0.410055,0.416465,0.121680,0.520764,0.446766,0.143502,0.028029,0.281254,0.456810,0.683681,0.240452,0.227934,0.422355,0.353540,0.313432,0.512901,0.439810,0.013571,0.040525,0.536924,0.350222,0.346081,0.182923,0.220163,0.470688,0.171296,0.234531,0.456961,0.418593,0.371269,0.404123,0.302575,0.224492,0.667376,0.028610,0.035770,0.240424,0.154383,0.443347,0.307460,0.193915,0.487368,0.411418,0.286308,0.272774,0.441963,0.465034,0.362977,0.307685,0.718876,0.645906,0.164371,0.461880,0.382349,0.671753,0.562075,0.501120,0.676245,0.492778,0.167881,0.251328,0.286693,0.276388,0.610437,0.195936,0.194777,0.466336,0.301662
0.681189,0.408176,0.157222,0.032006,0.264676,0.050799,0.281132,0.193507,0.196680,0.030070,0.027490,0.121514,0.170782,0.410055,0.000000,0.009384,0.531681,0.112109,0.037769,0.266702,0.405830,0.691233,0.046821,0.273651,0.170510,0.182833,0.012343,0.056766,0.097125,0.102850,0.031422,0.403382,0.370331,0.127140,0.060564,0.065068,0.227751,0.190228,0.060825,0.239637,0.176371,0.047015,0.013973,0.040591,0.009998,0.107590,0.185634,0.257354,0.387368,0.380083,0.170174,0.255724,0.034040,0.103636,0.217431,0.077419,0.014735,0.124926,0.137315,0.033490,0.055289,0.048330,0.103816,0.308837,0.235895,0.247521,0.052849,0.027792,0.261742,0.152111,0.091480,0.266203,0.083465,0.243594,0.159578,0.123409,0.685890,0.200481,0.214128,0.215863,0.056664,0.109615
0.687735,0.414286,0.163139,0.037658,0.270746,0.043572,0.287323,0.199273,0.202797,0.025593,0.019455,0.127027,0.176419,0.416465,0.009384,0.000000,0.538025,0.107372,0.030381,0.273008,0.411766,0.697536,0.040625,0.267509,0.177500,0.188863,0.009100,0.062936,0.103110,0.096684,0.023558,0.409595,0.376607,0.120463,0.066319,0.070616,0.233868,0.196407,0.054289,0.245708,0.182346,0.040701,0.004999,0.045542,0.012426,0.114398,0.191974,0.250954,0.394072,0.386156,0.176247,0.262084,0.026924,0.109370,0.223372,0.071079,0.009521,0.130668,0.143715,0.025712,0.048599,0.053687,0.109390,0.302469,0.229478,0.253433,0.045547,0.034402,0.255320,0.145636,0.084667,0.259854,0.076415,0.249564,0.165519,0.129806,0.692048,0.193984,0.220557,0.221976,0.049883,0.115294
0.150688,0.124620,0.375117,0.500392,0.267565,0.581484,0.250784,0.339500,0.335305,0.561617,0.557219,0.411695,0.362513,0.121680,0.531681,0.538025,0.000000,0.642442,0.568304,0.265018,0.128921,0.159576,0.578415,0.805323,0.362112,0.349317,0.543979,0.475116,0.434947,0.634519,0.561332,0.128679,0.161451,0.658472,0.471747,0.467568,0.304273,0.341643,0.592271,0.292537,0.355890,0.578559,0.540100,0.492758,0.525669,0.424237,0.346070,0.788966,0.146190,0.152754,0.361864,0.275963,0.564905,0.428894,0.315077,0.608963,0.532871,0.407688,0.394376,0.563484,0.586607,0.484481,0.429069,0.840474,0.767493,0.285267,0.583401,0.503958,0.793338,0.683655,0.622662,0.797847,0.614291,0.288929,0.372712,0.408293,0.154961,0.732007,0.317557,0.316154,0.587901,0.423063
0.791338,0.519483,0.269042,0.144084,0.376173,0.067543,0.392425,0.305404,0.308215,0.082155,0.089994,0.233593,0.282779,0.520764,0.112109,0.107372,0.642442,0.000000,0.079260,0.377818,0.517402,0.802011,0.067446,0.163994,0.280382,0.294499,0.100064,0.168717,0.209024,0.022082,0.086216,0.514511,0.481368,0.033672,0.172648,0.177174,0.339232,0.301694,0.055673,0.351165,0.288105,0.067564,0.106553,0.152531,0.119634,0.218405,0.296870,0.149107,0.497335,0.491471,0.281817,0.366758,0.081755,0.215657,0.329142,0.040615,0.114562,0.236914,0.248628,0.084239,0.061230,0.160416,0.215889,0.199928,0.128078,0.359232,0.066251,0.139782,0.153558,0.049134,0.035296,0.157571,0.042388,0.355242,0.271373,0.234791,0.796980,0.094138,0.325130,0.327370,0.060417,0.221651
0.718060,0.444489,0.193321,0.067959,0.300950,0.013201,0.317569,0.229366,0.233034,0.014094,0.011208,0.157051,0.206465,0.446766,0.037769,0.030381,0.568304,0.079260,0.000000,0.303292,0.441889,0.727798,0.012132,0.237400,0.207835,0.219071,0.025954,0.093267,0.133360,0.066756,0.007134,0.439834,0.406872,0.090172,0.096563,0.100781,0.264101,0.226666,0.024338,0.275916,0.212538,0.011849,0.028293,0.075610,0.042652,0.144748,0.222278,0.220721,0.424421,0.416343,0.206475,0.292385,0.004006,0.139515,0.253537,0.041099,0.035928,0.160803,0.174041,0.005024,0.018579,0.083849,0.139468,0.272244,0.199244,0.283575,0.015179,0.064728,0.225079,0.115416,0.054362,0.229647,0.046050,0.279734,0.195710,0.160127,0.722257,0.163725,0.250872,0.252209,0.019747,0.145411
0.414898,0.141689,0.110281,0.235376,0.009280,0.316475,0.015083,0.075495,0.070405,0.296674,0.292212,0.146987,0.098329,0.143502,0.266702,0.273008,0.265018,0.377818,0.303292,0.000000,0.140027,0.424544,0.313409,0.540351,0.098467,0.084481,0.278997,0.210100,0.169942,0.369522,0.296326,0.136715,0.103630,0.393458,0.206737,0.202582,0.039622,0.076662,0.327255,0.028515,0.091095,0.313549,0.275103,0.227771,0.260653,0.159421,0.081069,0.523950,0.122381,0.113774,0.096930,0.011157,0.299889,0.163961,0.051022,0.343955,0.267917,0.142831,0.129388,0.298478,0.321589,0.219484,0.164202,0.575460,0.502476,0.024156,0.318396,0.238960,0.528321,0.418637,0.357648,0.532835,0.349291,0.026290,0.107862,0.143300,0.419226,0.466989,0.052699,0.051380,0.322883,0.158173
0.279525,0.010277,0.248644,0.374198,0.141229,0.455019,0.125171,0.212528,0.209201,0.435880,0.430764,0.284861,0.235467,0.028029,0.405830,0.411766,0.128921,0.517402,0.441889,0.140027,0.000000,0.286924,0.452330,0.679267,0.238464,0.222999,0.418091,0.349077,0.308734,0.508439,0.434861,0.015951,0.039968,0.531986,0.345471,0.341154,0.178172,0.215709,0.466037,0.166241,0.229465,0.452434,0.413611,0.366290,0.399363,0.299071,0.220582,0.662569,0.047948,0.026754,0.235663,0.151172,0.438594,0.302404,0.188411,0.482785,0.406201,0.281102,0.268775,0.437006,0.460327,0.358087,0.302426,0.714088,0.641093,0.158336,0.456891,0.378040,0.666910,0.557291,0.496190,0.671514,0.487710,0.162238,0.246275,0.282617,0.280667,0.605552,0.192599,0.190037,0.461580,0.296487
0.026533,0.283541,0.534543,0.659903,0.426928,0.740972,0.410233,0.498788,0.494769,0.721180,0.716704,0.571059,0.521794,0.281254,0.691233,0.697536,0.159576,0.802011,0.727798,0.424544,0.286924,0.000000,0.737952,0.964881,0.521663,0.508756,0.703529,0.634641,0.594440,0.794063,0.720815,0.287989,0.320930,0.817967,0.631241,0.627040,0.463714,0.501134,0.751793,0.451936,0.515315,0.738092,0.699577,0.652227,0.685171,0.583809,0.505608,0.948487,0.305242,0.311735,0.521329,0.435509,0.724414,0.588340,0.474423,0.768494,0.692311,0.567107,0.553921,0.722966,0.746123,0.643961,0.588484,1.000000,0.927012,0.444518,0.742881,0.663500,0.952855,0.843171,0.782154,0.957377,0.773763,0.448244,0.532143,0.567836,0.015247,0.891515,0.477116,0.475602,0.747411,0.582490
0.727986,0.454790,0.203688,0.078144,0.311258,0.008088,0.327784,0.239864,0.243281,0.017793,0.022553,0.167639,0.217028,0.456810,0.046821,0.040625,0.578415,0.067446,0.012132,0.313409,0.452330,0.737952,0.000000,0.226980,0.217320,0.229379,0.034551,0.103324,0.143615,0.056127,0.018832,0.450052,0.417030,0.080333,0.106861,0.111205,0.274358,0.236863,0.014096,0.286216,0.222880,0.000848,0.039308,0.086157,0.053033,0.154405,0.232346,0.210570,0.434185,0.426673,0.216744,0.302452,0.014350,0.149944,0.263923,0.030665,0.047222,0.171252,0.184040,0.016950,0.008957,0.094284,0.149991,0.262066,0.189104,0.293995,0.009740,0.074461,0.214952,0.105299,0.044779,0.219436,0.037084,0.290109,0.206061,0.170126,0.732538,0.153670,0.260877,0.262466,0.010457,0.155882
0.954678,0.681769,0.430645,0.305104,0.538234,0.224304,0.554756,0.466755,0.470259,0.243712,0.248537,0.394450,0.443862,0.683681,0.273651,0.267509,0.805323,0.163994,0.237400,0.540351,0.679267,0.964881,0.226980,0.000000,0.443677,0.456352,0.261356,0.330300,0.370589,0.170855,0.244447,0.677019,0.643979,0.147504,0.333818,0.338116,0.501337,0.463838,0.213231,0.513192,0.449845,0.226859,0.265688,0.312982,0.279907,0.381121,0.459283,0.019083,0.660723,0.653648,0.443721,0.529373,0.240677,0.376864,0.490878,0.196497,0.273191,0.398166,0.410965,0.242305,0.218942,0.321181,0.376852,0.036293,0.039180,0.520937,0.222461,0.301399,0.016092,0.122107,0.183195,0.010983,0.191773,0.517070,0.433024,0.397053,0.959514,0.074311,0.487767,0.489445,0.217694,0.382781
0.511028,0.239845,0.029856,0.140155,0.098294,0.221020,0.113433,0.039955,0.035451,0.200151,0.196925,0.058784,0.034086,0.240452,0.170510,0.177500,0.362112,0.280382,0.207835,0.098467,0.238464,0.521663,0.217320,0.443677,0.000000,0.028332,0.182787,0.114909,0.076489,0.273200,0.201035,0.234585,0.201378,0.297648,0.112236,0.108598,0.062554,0.029571,0.231331,0.074248,0.027143,0.217522,0.180052,0.133350,0.165362,0.063156,0.023255,0.427687,0.217047,0.212102,0.023838,0.087318,0.204266,0.072021,0.055462,0.247871,0.173373,0.053612,0.036350,0.203181,0.225773,0.125027,0.072987,0.479110,0.406256,0.083389,0.223012,0.143114,0.432091,0.322561,0.261968,0.436482,0.253844,0.079044,0.028503,0.049313,0.516797,0.370915,0.046477,0.051716,0.227129,0.067123
0.499350,0.225427,0.025822,0.151257,0.081886,0.232234,0.098533,0.012607,0.014099,0.212883,0.207968,0.062511,0.015563,0.227934,0.182833,0.188863,0.349317,0.294499,0.219071,0.084481,0.222999,0.508756,0.229379,0.456352,0.028332,0.000000,0.195097,0.126087,0.085765,0.285500,0.212075,0.220774,0.187866,0.309234,0.122546,0.118299,0.045053,0.008480,0.243139,0.056847,0.006642,0.229494,0.190831,0.143479,0.176474,0.076656,0.008807,0.439790,0.206597,0.197297,0.012687,0.073802,0.215722,0.079585,0.034652,0.259874,0.183559,0.058384,0.046145,0.214225,0.237447,0.135226,0.079763,0.491311,0.418313,0.064736,0.234136,0.155044,0.444148,0.334476,0.273421,0.448705,0.265011,0.060769,0.023415,0.059799,0.503191,0.382795,0.033519,0.033176,0.238719,0.073748
0.693488,0.420458,0.169472,0.044089,0.276950,0.038772,0.293418,0.205734,0.208955,0.017955,0.016667,0.133671,0.182983,0.422355,0.012343,0.009100,0.543979,0.100064,0.025954,0.278997,0.418091,0.703529,0.034551,0.261356,0.182787,0.195097,0.000000,0.069021,0.109371,0.090552,0.020182,0.415670,0.382624,0.114868,0.072748,0.077205,0.240031,0.202510,0.048566,0.251909,0.188628,0.034751,0.011624,0.052480,0.019937,0.119891,0.197928,0.245055,0.399663,0.392359,0.182442,0.268022,0.022131,0.115831,0.229688,0.065104,0.018308,0.137139,0.149612,0.022083,0.043071,0.060384,0.115979,0.296540,0.223598,0.259775,0.040844,0.040073,0.249445,0.139821,0.079245,0.253907,0.071286,0.255856,0.171832,0.135698,0.698177,0.188187,0.226424,0.228142,0.044466,0.121804
0.624803,0.351474,0.100458,0.025356,0.207951,0.106463,0.224460,0.136750,0.139964,0.086831,0.082241,0.064940,0.114066,0.353540,0.056766,0.062936,0.475116,0.168717,0.093267,0.210100,0.349077,0.634641,0.103324,0.330300,0.114909,0.126087,0.069021,0.000000,0.040360,0.159447,0.086357,0.346729,0.313714,0.183391,0.005054,0.009667,0.171041,0.133540,0.117155,0.182910,0.119613,0.103455,0.065241,0.018734,0.050631,0.051768,0.129051,0.313850,0.331171,0.323365,0.113438,0.199163,0.089818,0.046952,0.160671,0.133872,0.058472,0.068201,0.080781,0.088510,0.111496,0.010750,0.047259,0.365360,0.292377,0.190760,0.108414,0.028980,0.318223,0.208540,0.147596,0.322736,0.139311,0.186841,0.102815,0.066872,0.629215,0.256898,0.157624,0.159150,0.112798,0.052948
0.584779,0.311183,0.060101,0.065501,0.167646,0.146538,0.184216,0.096398,0.099687,0.127190,0.122273,0.025201,0.073776,0.313432,0.097125,0.103110,0.434947,0.209024,0.133360,0.169942,0.308734,0.594440,0.143615,0.370589,0.076489,0.085765,0.109371,0.040360,0.000000,0.199737,0.126386,0.306487,0.273514,0.223528,0.036804,0.032677,0.130760,0.093308,0.157385,0.142605,0.079270,0.143731,0.105166,0.057847,0.090733,0.016720,0.088986,0.354058,0.291380,0.283060,0.073138,0.159058,0.129983,0.007371,0.120324,0.174123,0.098034,0.027949,0.041018,0.128538,0.151699,0.049547,0.008750,0.405576,0.332581,0.150408,0.148457,0.069338,0.358421,0.248740,0.187716,0.362962,0.179351,0.146502,0.062463,0.027310,0.588942,0.297076,0.117628,0.118868,0.152979,0.013133
0.784028,0.510915,0.259803,0.134257,0.367381,0.053846,0.383907,0.295952,0.299406,0.073053,0.077891,0.223687,0.273092,0.512901,0.102850,0.096684,0.634519,0.022082,0.066756,0.369522,0.508439,0.794063,0.056127,0.170855,0.273200,0.285500,0.090552,0.159447,0.199737,0.000000,0.073840,0.506173,0.473146,0.025441,0.162974,0.167294,0.330483,0.292986,0.042457,0.342339,0.278998,0.056008,0.095012,0.142195,0.109089,0.210416,0.288455,0.154516,0.490167,0.482796,0.272867,0.358558,0.069916,0.206040,0.320038,0.025784,0.102675,0.227347,0.240144,0.071719,0.048204,0.150364,0.206060,0.205990,0.133068,0.350105,0.052134,0.130564,0.158912,0.049428,0.014748,0.163357,0.023194,0.346226,0.262179,0.226229,0.788662,0.097726,0.316970,0.318591,0.047018,0.211969
0.711125,0.437483,0.186313,0.061042,0.293948,0.020180,0.310583,0.222334,0.226047,0.013584,0.004155,0.150012,0.199422,0.439810,0.031422,0.023558,0.561332,0.086216,0.007134,0.296326,0.434861,0.720815,0.018832,0.244447,0.201035,0.212075,0.020182,0.086357,0.126386,0.073840,0.000000,0.432845,0.399894,0.097160,0.089591,0.093779,0.257108,0.219689,0.031429,0.268917,0.205535,0.018666,0.021286,0.068599,0.035728,0.137917,0.215329,0.227729,0.417528,0.409334,0.199488,0.285429,0.004924,0.132509,0.246522,0.048213,0.028859,0.153784,0.167115,0.002215,0.025667,0.076855,0.132444,0.279251,0.206251,0.276552,0.022088,0.057949,0.232081,0.122432,0.061348,0.236660,0.052978,0.272719,0.188704,0.153208,0.715251,0.170725,0.243936,0.245217,0.026822,0.138394
0.279169,0.007649,0.246559,0.371967,0.138944,0.453003,0.122272,0.210843,0.206802,0.433372,0.428737,0.283080,0.233857,0.013571,0.403382,0.409595,0.128679,0.514511,0.439834,0.136715,0.015951,0.287989,0.450052,0.677019,0.234585,0.220774,0.415670,0.346729,0.306487,0.506173,0.432845,0.000000,0.033216,0.530002,0.343286,0.339068,0.175741,0.213192,0.463863,0.163948,0.227329,0.450182,0.411602,0.364252,0.397219,0.296129,0.217761,0.660544,0.032908,0.024639,0.233360,0.147758,0.436465,0.300357,0.186447,0.480576,0.404324,0.279122,0.266081,0.434995,0.458183,0.355992,0.300497,0.712062,0.639067,0.156598,0.454907,0.375624,0.664907,0.555227,0.494189,0.669448,0.485785,0.160281,0.244160,0.279982,0.282518,0.603558,0.189386,0.187631,0.459465,0.294503
0.311646,0.038880,0.213668,0.338975,0.106168,0.420048,0.089335,0.178136,0.173856,0.400302,0.395782,0.250262,0.201146,0.040525,0.370331,0.376607,0.161451,0.481368,0.406872,0.103630,0.039968,0.320930,0.417030,0.643979,0.201378,0.187866,0.382624,0.313714,0.273514,0.473146,0.399894,0.033216,0.000000,0.497041,0.310314,0.306124,0.142823,0.180207,0.430864,0.131102,0.194442,0.417167,0.378659,0.331313,0.364242,0.263008,0.184697,0.627557,0.029717,0.014582,0.200416,0.114636,0.403484,0.267444,0.153674,0.447569,0.371421,0.246240,0.233017,0.402045,0.425193,0.323041,0.267620,0.679071,0.606082,0.123991,0.421961,0.342586,0.631925,0.522241,0.461229,0.636449,0.452848,0.127569,0.211262,0.246927,0.315621,0.570586,0.156267,0.154704,0.426482,0.261613
0.808188,0.534640,0.283471,0.158096,0.391107,0.077003,0.407737,0.319461,0.323202,0.097697,0.101270,0.247125,0.296526,0.536924,0.127140,0.120463,0.658472,0.033672,0.090172,0.393458,0.531986,0.817967,0.080333,0.147504,0.297648,0.309234,0.114868,0.183391,0.223528,0.025441,0.097160,0.530002,0.497041,0.000000,0.186728,0.190938,0.354265,0.316835,0.066324,0.366076,0.302693,0.080127,0.118412,0.165757,0.132805,0.234692,0.312432,0.130584,0.514462,0.506489,0.296643,0.382542,0.093586,0.229665,0.343675,0.049891,0.125794,0.250936,0.264171,0.095011,0.071923,0.174011,0.229585,0.182104,0.109108,0.373696,0.075109,0.154674,0.134929,0.025426,0.035814,0.139536,0.044300,0.369872,0.285863,0.250256,0.812408,0.073570,0.341013,0.342374,0.070601,0.235546
